,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_fit_intercept,param_gamma,param_l1_ratio,param_svm_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
376,0.002722930908203125,0.00035319854582538634,0.001041102409362793,4.3259012844916615e-06,0.003,False,0.001,1,1,"{'alpha': 0.003, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 1}",0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5166666666666666,0.04999999999999999,133
397,0.002859163284301758,0.00040059069227193665,0.001093435287475586,5.798041812866826e-05,0.003,False,0.0001,1,10,"{'alpha': 0.003, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5166666666666666,0.04999999999999999,133
1301,0.5117391347885132,0.049287466683072295,0.0013639450073242188,8.307885515941548e-05,0.6,False,scale,0,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,0.5166666666666666,0.11666666666666665,133
746,0.002979421615600586,0.0001692873051805288,0.0013144969940185546,3.1511541067498826e-05,0.03,False,0.01,0.25,100,"{'alpha': 0.03, 'fit_intercept': False, 'gamma': 0.01, 'l1_ratio': 0.25, 'svm_C': 100}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5166666666666666,0.13844373104863458,133
1302,0.5090657472610474,0.05046667206312352,0.0013174057006835938,8.866012174744141e-05,0.6,False,scale,0,100,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.5,0.5166666666666666,0.11666666666666665,133
111,0.06033122539520264,0.010841753688915809,0.0013283014297485352,0.0002185242534703304,0.001,False,scale,0.5,1000,"{'alpha': 0.001, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1000}",0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5166666666666666,0.2166666666666667,133
110,0.06100807189941406,0.010473818849804606,0.0013820648193359375,0.00045173528507954107,0.001,False,scale,0.5,100,"{'alpha': 0.001, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5166666666666666,0.2166666666666667,133
109,0.06031222343444824,0.008984386758952117,0.0011942625045776368,5.136395602099624e-05,0.001,False,scale,0.5,10,"{'alpha': 0.001, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.8333333333333334,0.5166666666666666,0.2166666666666667,133
1522,0.5227763891220093,0.0881777933964834,0.0015795469284057618,0.0004256041361972669,1,False,auto,0,100,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'auto', 'l1_ratio': 0, 'svm_C': 100}",0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5166666666666666,0.11666666666666665,133
396,0.0028816938400268556,0.0003734094409088692,0.0011067867279052734,2.924780909229861e-05,0.003,False,0.0001,1,1,"{'alpha': 0.003, 'fit_intercept': False, 'gamma': 0.0001, 'l1_ratio': 1, 'svm_C': 1}",0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5166666666666666,0.04999999999999999,133
379,0.0036458730697631835,0.0012978284308791555,0.0012976884841918944,0.00042152373027465903,0.003,False,0.001,1,1000,"{'alpha': 0.003, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5166666666666666,0.04999999999999999,133
377,0.0027252912521362306,0.0003524490825849052,0.0010468721389770507,8.170803327570088e-06,0.003,False,0.001,1,10,"{'alpha': 0.003, 'fit_intercept': False, 'gamma': 0.001, 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5166666666666666,0.04999999999999999,133
618,0.0039538383483886715,0.002981441607572035,0.0016060829162597655,0.0003472790848340217,0.03,True,scale,1,100,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
617,0.0024394989013671875,4.3414969276987416e-05,0.001378035545349121,7.054140182663372e-05,0.03,True,scale,1,10,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
414,0.002064943313598633,7.452462912250261e-05,0.0012050628662109374,0.00011660775577354022,0.01,True,scale,0.75,100,"{'alpha': 0.01, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
619,0.0024856090545654296,0.00033803529300488233,0.0014124155044555665,0.00023736325471570874,0.03,True,scale,1,1000,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
918,0.0023373126983642577,7.180415578932258e-05,0.0013722419738769532,4.973816146559882e-05,0.1,False,scale,1,100,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
919,0.0023052453994750976,5.0657462658638275e-05,0.001348876953125,3.720035852766607e-05,0.1,False,scale,1,1000,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1219,0.0023106813430786135,4.636662748664212e-05,0.0013394832611083984,4.1162924527616e-05,0.6,True,scale,1,1000,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1017,0.00235748291015625,8.179001393782996e-05,0.0013722658157348632,6.090090280335908e-05,0.3,True,scale,1,10,"{'alpha': 0.3, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1218,0.002639436721801758,0.0009322874366729665,0.0013515949249267578,5.830940559639827e-05,0.6,True,scale,1,100,"{'alpha': 0.6, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1019,0.0024363040924072266,0.00011019572608359392,0.0014011383056640625,6.664281650206834e-05,0.3,True,scale,1,1000,"{'alpha': 0.3, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1018,0.0025913476943969726,0.000674074962622515,0.001475977897644043,0.0003185354314891048,0.3,True,scale,1,100,"{'alpha': 0.3, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
413,0.002175164222717285,3.3964908609427215e-05,0.0012758970260620117,7.389785686141316e-05,0.01,True,scale,0.75,10,"{'alpha': 0.01, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1513,0.0024924993515014647,0.0003943861020449633,0.0013872861862182617,0.0002469195237205129,1,False,scale,0.75,10,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
917,0.0022598743438720704,2.932843139239638e-05,0.0013476371765136718,3.7977348140809725e-05,0.1,False,scale,1,10,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1509,0.0031295061111450196,0.0005642840789321043,0.0015519380569458008,0.00023243512871389294,1,False,scale,0.5,10,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
415,0.0020149707794189452,4.426209938697042e-05,0.0011554479598999024,1.918700826977269e-05,0.01,True,scale,0.75,1000,"{'alpha': 0.01, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
910,0.0024216890335083006,0.00017598553906804387,0.0014727354049682618,0.00021149105346491163,0.1,False,scale,0.5,100,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
909,0.0024121284484863283,0.00014996277696362932,0.0014310598373413086,9.35607515178672e-05,0.1,False,scale,0.5,10,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1118,0.0022755861282348633,5.39776977710986e-05,0.0013216257095336914,1.3468455245602562e-05,0.3,False,scale,1,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
605,0.0021500349044799804,5.358644663606904e-05,0.0012306928634643554,5.6339520987449095e-05,0.03,True,scale,0.25,10,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
606,0.0020534515380859373,5.1552889408999686e-05,0.001179671287536621,2.9080900335980912e-05,0.03,True,scale,0.25,100,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
607,0.0021645307540893556,7.362789196846037e-05,0.0012175798416137694,3.698800509691791e-05,0.03,True,scale,0.25,1000,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
609,0.0022110700607299804,0.0003238142729858582,0.001211404800415039,8.880636024286901e-05,0.03,True,scale,0.5,10,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1505,0.004309701919555664,0.0009364517516852614,0.0015922069549560546,4.8544013389134265e-05,1,False,scale,0.25,10,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1506,0.0038696765899658204,0.0009564633665647911,0.00202639102935791,0.0007234530090653424,1,False,scale,0.25,100,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1507,0.003011322021484375,0.0004863362812003777,0.0015613317489624023,6.0591730715345704e-05,1,False,scale,0.25,1000,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
913,0.002494525909423828,0.00018982188349191814,0.0014376163482666016,0.00015132928122954943,0.1,False,scale,0.75,10,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1510,0.002547335624694824,0.00019387386271452954,0.0014686107635498047,0.0001158823588989793,1,False,scale,0.5,100,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
614,0.004407548904418945,0.0017364227988270395,0.0021793127059936525,0.0008019799903526401,0.03,True,scale,0.75,100,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
610,0.002218151092529297,0.00022804612335366344,0.0012233972549438477,6.917081814911962e-05,0.03,True,scale,0.5,100,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
611,0.0024031639099121095,0.00022436815358915275,0.0012854814529418945,7.233574505000354e-05,0.03,True,scale,0.5,1000,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1511,0.0030233383178710936,0.0006780117337198241,0.001563429832458496,0.00010248234800809868,1,False,scale,0.5,1000,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
914,0.0027143239974975588,0.00033077058175289757,0.0015260934829711913,0.00011933160467231246,0.1,False,scale,0.75,100,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
911,0.0024979114532470703,0.00014448441291928948,0.0014098644256591796,4.910082310100751e-05,0.1,False,scale,0.5,1000,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1514,0.0023252248764038088,0.00012434067444736714,0.0013270616531372071,7.856465233377793e-05,1,False,scale,0.75,100,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1515,0.0024805068969726562,0.00030290507645578296,0.0013792037963867188,6.166997848168922e-05,1,False,scale,0.75,1000,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
915,0.0024358034133911133,0.00024707641284707146,0.0014945030212402343,0.0003761234588898502,0.1,False,scale,0.75,1000,"{'alpha': 0.1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1517,0.002499032020568848,0.00021903267281120153,0.0013717174530029296,6.73046992033779e-05,1,False,scale,1,10,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1518,0.002353405952453613,0.0001962407798784461,0.0013511896133422852,0.00010985354591074823,1,False,scale,1,100,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1519,0.002276158332824707,0.00010760617602461624,0.0013301372528076172,4.0993161068823696e-05,1,False,scale,1,1000,"{'alpha': 1, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 1, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
613,0.007239770889282226,0.0033559885828448924,0.0016827344894409179,0.000286234496289275,0.03,True,scale,0.75,10,"{'alpha': 0.03, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1309,0.002018260955810547,7.611408490572099e-05,0.0011667490005493164,4.614702922815491e-05,0.6,False,scale,0.5,10,"{'alpha': 0.6, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1407,0.0020856857299804688,8.963669826130817e-05,0.0011809110641479493,4.609235466390118e-05,1,True,scale,0.25,1000,"{'alpha': 1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
203,0.3989882469177246,0.013029353948301868,0.0013012170791625976,2.160184164709884e-05,0.003,True,scale,0,1000,"{'alpha': 0.003, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.19720265943665388,162
1107,0.0023621559143066407,0.00011337650530161315,0.0013603687286376954,2.9191977056323796e-05,0.3,False,scale,0.25,1000,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.25, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
810,0.0025981664657592773,0.00035127139423865876,0.001473069190979004,0.0002624712497719546,0.1,True,scale,0.5,100,"{'alpha': 0.1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
811,0.0025732755661010743,0.0003008228874589971,0.0014165878295898438,7.439440600655408e-05,0.1,True,scale,0.5,1000,"{'alpha': 0.1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1110,0.0024949789047241213,0.00011248789937495681,0.0014174222946166993,4.460434410910581e-05,0.3,False,scale,0.5,100,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
813,0.0025960445404052735,0.00040931809981594754,0.0015755176544189453,0.0004685049055366463,0.1,True,scale,0.75,10,"{'alpha': 0.1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
814,0.002508878707885742,0.0003304133149152711,0.0013859033584594726,7.449399473029925e-05,0.1,True,scale,0.75,100,"{'alpha': 0.1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 100}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
815,0.0025034189224243165,0.0002968942324274099,0.0013688564300537109,6.538341662799693e-05,0.1,True,scale,0.75,1000,"{'alpha': 0.1, 'fit_intercept': True, 'gamma': 'scale', 'l1_ratio': 0.75, 'svm_C': 1000}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
1109,0.0024121999740600586,0.00011983702605823338,0.004244279861450195,0.008588712903375404,0.3,False,scale,0.5,10,"{'alpha': 0.3, 'fit_intercept': False, 'gamma': 'scale', 'l1_ratio': 0.5, 'svm_C': 10}",0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5000000000000001,0.18257418583505539,162
