1,0.072223,0.025681,0.027387,0.0057333,0.041858,0.064961,0.086753,0.071355,0.0033205,0.071778,0.066737,0.011513,0.044445,0.065481,0.07376,0.08863,0.081803,0.1183,0.094091,0.030418,0.00016713,0.09102,0.072504,0.12068
1,0.060281,0.010904,0.057696,0.040233,0.07145,0.057357,0.047357,0.00025192,0.030123,0.04064,0.011028,0.10448,0.034718,0.07415,0.037446,0.0014439,0.05661,0.099545,0.089191,0.0033705,0.092878,0.036163,0.044134,0.059853
1,0.04605,0.029517,0.017891,0.072127,0.045018,0.0035421,0.010629,0.062247,0.088707,0.040871,0.0851,0.047699,0.059286,0.03085,0.047214,0.038571,0.043732,0.076054,0.0079289,0.061849,0.087306,0.078339,0.024254,0.058356
1,0.00031846,0.045195,0.029829,0.034237,0.13714,0.0050036,0.018106,0.082473,0.053209,0.056077,0.04452,0.033306,0.056529,0.020075,0.049739,0.049777,0.056148,0.015689,0.0719,0.044097,0.068795,0.035422,0.037356,0.074023
1,0.059311,0.031709,0.064015,0.069591,0.12804,0.029856,0.010599,0.039402,0.075301,0.10638,0.11684,0.032723,0.012882,0.075233,0.05313,0.045264,0.098577,0.002227,0.050741,0.0043536,0.037285,0.011185,0.059713,0.039438
1,0.14767,0.0016822,0.048817,0.027655,0.038405,0.011344,0.025457,0.0096706,0.0082055,0.034273,0.064883,0.00034455,0.051448,0.028672,0.010537,0.033539,0.055814,0.093108,0.064424,0.0048441,0.0050128,0.015675,0.012005,0.10188
1,0.016114,0.072276,0.050076,0.079569,0.072368,0.046928,0.021989,0.025569,0.035011,0.1343,0.051441,0.016007,0.054974,0.0020798,0.057224,0.026488,0.072926,0.040859,0.09578,0.049679,0.037827,0.084873,0.070365,0.033271
1,0.041096,0.079577,0.077041,0.041853,0.0041183,0.096363,0.097326,0.054269,0.08084,0.050342,0.058614,0.053613,0.055915,0.039115,0.02813,0.054161,0.036445,0.074945,0.074676,0.030983,0.10424,0.061291,0.052284,0.030926
1,0.060042,0.10575,0.0042252,0.036514,0.051806,0.037257,0.10111,0.083932,0.044009,0.027862,0.03004,0.089193,0.10283,0.067821,0.0068407,0.036136,0.048449,0.086642,0.042919,0.12038,0.049401,0.065023,0.061228,0.009385
1,0.12981,0.05569,0.028625,0.051078,0.028916,0.031746,0.0095061,0.033303,0.087936,0.0093062,0.03985,0.034387,0.0025605,0.051548,0.0059706,0.0096628,0.062974,0.0052942,0.066683,0.020583,0.07997,0.059254,0.020017,0.057132
1,0.09203,0.07652,0.05915,0.052043,0.050421,0.018477,0.054021,0.06306,0.0077955,0.072149,0.033694,0.032193,0.035133,0.089438,0.018615,0.057852,0.074336,0.051608,0.065008,0.015865,7.3038e-05,0.052712,0.0046769,0.050358
1,0.0077376,0.060618,0.04317,0.025804,0.010582,0.035127,0.087103,0.037045,0.039592,0.09947,0.032036,0.042402,0.085108,0.062673,0.018286,0.0003629,0.049333,0.080608,0.094863,0.064294,0.062234,0.035732,0.073372,0.049374
1,0.11673,0.091969,0.025659,0.017958,0.096309,0.0033554,0.12985,0.058936,0.13699,0.0083621,0.009535,0.0161,0.0036109,0.053455,0.063384,0.066422,0.069217,0.033009,0.083065,0.0098615,0.030978,0.019566,0.032677,0.09595
1,0.07557,0.10261,0.048234,0.018291,0.020886,0.054346,0.039099,0.025207,0.060915,0.073222,0.096377,0.034398,0.01091,0.021898,0.085759,0.078675,0.10454,0.050747,0.061133,0.0106,0.071844,0.013121,0.10324,0.0085686
1,0.039537,0.0032272,0.10759,0.060799,0.09717,0.064466,0.083443,0.040666,0.073686,0.062004,0.017955,0.030403,0.048133,0.010664,0.010351,0.013228,0.045351,0.040457,0.020633,0.07536,0.047073,0.08484,0.049836,0.03359
1,0.034662,0.076049,0.020435,0.036397,0.063223,0.028778,0.098797,0.035741,0.019351,0.051585,0.086218,0.035703,0.074247,0.0025869,0.074959,0.057015,0.09485,0.08231,0.10936,0.10185,0.016219,0.085497,0.064742,0.08208
1,0.11035,0.06774,0.088477,0.021755,0.056624,0.042314,0.043878,0.015999,0.03216,0.068686,0.066761,0.052303,0.037599,0.039229,0.084943,0.037576,0.095441,0.013961,0.0021925,0.026629,0.065958,0.036908,0.065465,0.00674
1,0.031413,0.013361,0.063323,0.066866,0.053846,0.081401,0.1029,0.040686,0.080041,0.053303,0.084276,0.022094,0.041699,0.035336,0.025752,0.014978,0.022156,0.016892,0.12999,0.0033839,0.090661,0.050868,0.035475,0.0081337
0,0.06737,0.10179,0.029379,0.026769,0.0066122,0.0077127,0.037671,0.0070924,0.0038158,0.032234,0.057062,0.049037,0.09226,0.037078,0.064237,0.06544,0.056851,0.070215,0.0070222,0.076162,0.023062,0.015686,0.08353,0.0046797
0,0.030839,0.08836,0.07381,0.074848,0.012663,0.018264,0.0010442,0.10201,0.03207,0.027397,0.020987,0.037994,0.035176,0.012039,0.070893,0.054074,0.009105,0.016164,0.063077,0.0001805,0.06404,0.086932,0.041812,0.059544
0,0.06186,0.11086,0.030348,0.072184,0.082665,0.0041472,0.022596,0.030378,0.0016585,0.082038,0.079936,0.069264,0.0096102,0.012035,0.010937,0.051341,0.0055819,0.016416,0.10126,0.061878,0.019356,0.057485,0.054337,0.017278
0,0.046393,0.066567,0.090992,0.012169,0.020613,0.064661,0.051161,0.076057,0.0099638,0.08956,0.070737,0.035325,0.083756,0.013461,0.040801,0.056221,0.072992,0.026142,0.072467,0.022905,0.017715,0.0034857,0.10793,0.088322
0,0.060253,0.047502,0.023562,0.060663,0.010007,0.0034028,0.078376,0.052673,0.078661,0.044567,0.013743,0.037849,0.026733,0.0074106,0.12705,0.095397,0.10635,0.014801,0.027187,0.034902,0.0050333,0.029065,0.063173,0.11742
0,0.017505,0.084323,0.071617,0.070098,0.038159,0.058353,0.018146,0.026942,0.057224,0.10605,0.063256,0.020167,0.053989,0.0058449,0.13818,0.059901,0.055301,0.065809,0.060667,0.058493,0.040095,0.034924,0.04642,0.013312
0,0.0085914,0.042129,0.019838,0.006986,0.045833,0.021804,0.02658,0.050499,0.081383,0.042781,0.042458,0.04236,0.0091153,0.034943,0.030338,0.023262,0.0046938,0.016332,0.056896,0.057422,0.0078131,0.049226,0.044782,0.052047
0,0.048489,0.11052,0.12408,0.014348,0.069137,0.029522,0.021426,0.044338,0.027031,0.0055455,0.039657,0.056975,0.062594,0.0073929,0.038904,0.086719,0.052115,0.016106,0.012976,0.073135,0.016704,0.011191,0.065347,0.012782
0,0.041822,0.083864,0.027594,0.081464,0.067938,0.031512,0.033122,0.098815,0.057394,0.017644,0.054119,0.013861,0.019641,0.010305,0.062312,0.068353,0.066184,0.078856,0.073265,0.075983,0.044197,0.074553,0.045012,0.02824
0,0.027298,0.10825,0.092898,0.056543,0.030445,0.040713,0.038241,0.037491,0.033496,0.051568,0.0046599,0.057668,0.039163,0.079067,0.00081737,0.065444,0.10063,0.11321,0.038671,0.020784,0.025326,0.0082212,0.020098,0.042196
0,0.09912,0.096223,0.050654,0.030916,0.0098683,0.052423,0.006012,0.05764,0.0034668,0.0081844,0.026354,0.062887,0.015295,0.048673,0.062986,0.015403,0.001095,0.011939,0.01274,0.010817,0.032375,0.064109,0.069479,0.10119
0,0.041695,0.015857,0.066719,0.019215,0.016995,0.038545,0.13595,0.11018,0.057759,0.03845,0.018576,0.095641,0.019875,0.064806,0.10423,0.10242,0.087062,0.0494,0.024689,0.013133,0.020719,0.03152,0.053141,0.075035
0,0.038296,0.082118,0.086393,0.064206,0.014431,0.03394,0.070744,0.045884,0.07697,0.039646,0.033623,0.088038,0.014467,0.083709,0.043968,0.026671,0.07086,0.038071,0.058489,0.082644,0.048613,0.0018212,0.043021,0.020296
0,0.00030371,0.082087,0.10717,0.050688,0.063719,0.018455,0.012122,0.077804,0.031152,0.0021906,0.054795,0.062911,0.047423,0.0068297,0.070913,0.0085501,0.04542,0.028628,0.047612,0.096308,0.0023611,0.050766,0.08602,0.019779
0,0.017636,0.060486,0.09316,0.10847,0.093713,0.044115,0.094908,0.06873,0.067759,0.071937,0.07529,0.017815,0.06637,0.0087356,0.025485,0.070441,0.0058563,0.01519,0.044961,0.040254,0.01604,0.0073392,0.018618,0.0244
0,0.0049274,0.087133,0.077098,0.023017,0.02973,0.0057061,0.012472,0.12566,0.0057007,0.034364,0.018262,0.010394,0.03149,0.046426,0.024508,0.058961,0.079243,0.043575,0.047893,0.035096,0.041176,0.057627,0.036757,0.038267
0,0.0062456,0.071005,0.023712,0.11362,0.10694,0.041241,0.031785,0.024224,0.014409,0.0787,0.067604,0.077966,0.057439,0.03149,0.098545,0.013486,0.087484,0.00075018,0.01421,0.12869,0.099435,0.033002,0.068603,0.055084
0,0.013699,0.013668,0.086851,0.023195,0.030226,0.04414,0.084229,0.073052,0.10192,0.029867,0.05802,0.083015,0.013723,0.019754,0.094387,0.088285,0.092196,0.012595,0.013312,0.077126,0.061752,0.052367,0.018435,0.040693
0,0.069257,0.01992,0.063297,0.044331,0.07668,0.011191,0.061217,0.06873,0.013688,0.062081,0.1134,0.041947,0.0013974,0.0271,0.071711,0.10828,0.012027,0.028714,0.037209,0.0093135,0.020581,0.010757,0.066294,0.0066838
0,0.034605,0.097777,0.099573,0.022462,0.017554,0.019617,0.014631,0.033531,0.063749,0.027202,0.012193,0.030663,0.050835,0.050056,0.024034,0.045395,0.02356,0.067256,0.043019,0.048469,0.015469,0.044409,0.056032,0.027524
0,0.017984,0.02199,0.074117,0.08323,0.033932,0.0084295,0.060053,0.031389,0.010841,0.02868,0.049583,0.099698,0.010584,0.034942,0.088742,0.011251,0.087107,0.0011213,0.026174,0.026824,0.064758,0.062004,0.048648,0.0087263
0,0.079293,0.0049455,0.11761,0.0076432,0.01448,0.021438,0.031096,0.029032,0.055409,0.059502,0.0023633,0.0097584,0.01771,0.041637,0.074492,0.057164,0.06873,0.043424,0.0038494,0.028599,0.014105,0.051455,0.08886,0.00098612
0,0.053709,0.033417,0.076678,0.074487,0.089482,0.056546,0.050637,0.04633,0.053509,0.038615,0.071989,0.0020699,0.0071107,0.0090555,0.054515,0.033378,0.084758,0.044191,0.093646,0.06858,0.041311,0.026575,0.06879,0.014383
0,0.05496,0.069714,0.0056196,0.10629,0.025814,0.014313,0.016234,0.051152,0.037948,0.029184,0.026175,0.004744,0.091984,0.020184,0.017331,0.093243,0.016576,0.0044001,0.039589,0.059348,0.049387,0.0058693,0.01325,0.0029094
0,0.11381,0.099445,0.058234,0.011845,0.010458,0.011376,0.028982,0.10514,0.023254,0.063067,0.014133,0.087002,0.084628,0.074242,0.12329,0.0047774,0.094451,0.07133,0.078739,0.088586,0.065587,0.0050489,0.076531,0.061578
0,0.07173,0.05791,0.04663,0.005072,0.069954,0.023573,0.084838,0.10168,0.067221,0.0009799,0.011861,0.035185,0.0013072,0.038094,0.034934,0.11489,0.038961,0.050877,0.020349,0.012533,0.0409,0.048844,0.04956,0.036501
0,0.014674,0.036215,0.061426,0.089593,0.093474,0.010918,0.066192,0.047471,0.058779,0.074844,0.069246,0.041665,0.065538,0.0078404,0.060034,0.068058,0.058921,0.036005,0.069658,0.024224,0.0048744,0.012804,0.048224,0.0081957
0,0.025404,0.11327,0.050429,0.016479,0.080158,0.044621,0.011112,0.037206,0.052967,0.02322,0.00036124,0.026054,0.025251,0.032053,0.03098,0.051362,0.030568,0.037763,0.090146,0.085006,0.018837,0.033477,0.098325,0.0022034
0,0.065748,0.019082,0.038133,0.092468,0.022588,0.019473,0.08374,0.04425,0.07399,0.00030593,0.08107,0.023005,0.11,0.0021256,0.069161,0.052981,0.086314,0.026401,0.0087029,0.062862,0.043837,0.0033427,0.083488,0.012913
