1,0.11097,0.083011,0.0077213,0.043491,0.023056,0.013287,0.05863,0.017821,0.027477,0.086373,0.034103,0.031748,0.031297,0.11022,0.038308,0.0065613,0.066206,0.025109,0.025386,0.070801,0.011339,0.029611,0.012652,0.091668,0.010253,0.085018,0.0066172,0.054536,0.061894,0.040162,0.017922,0.10282,0.026692,0.074145,0.12286,0.049599,0.10685,0.12051,0.042063,0.067391,0.07325,0.078956,0.039604,0.073472,0.10057,0.040403,0.024043,0.022719,0.089596,0.1062,0.075958,0.075645,0.031363,0.032053,0.03941,0.0026956,0.01661,0.0027481,0.062965,0.06294
1,0.039078,0.078207,0.044382,0.055629,0.026303,0.051005,0.028858,0.005332,0.019114,0.016007,0.035981,0.060669,0.017852,0.1118,0.052927,0.049859,0.0379,0.032348,0.0016769,0.049216,0.033978,0.083766,0.097172,0.09525,0.05567,0.04711,0.019873,0.042913,0.013002,0.099287,0.089245,0.072389,0.067231,0.05603,0.061521,0.077316,0.11521,0.072389,0.093778,0.0028591,0.083701,0.073698,0.075784,0.095045,0.0779,0.0066942,0.092376,0.068642,0.095116,0.035242,0.075319,0.061566,0.044283,0.038607,0.054779,0.045952,0.11617,0.029293,0.061231,0.028997
1,0.01019,0.032547,0.0096028,0.049512,0.046874,0.070267,0.011751,0.064141,0.10766,0.060647,0.099254,0.10542,0.05346,0.00188,0.019025,0.030686,0.061276,0.058465,0.06931,0.064359,0.050641,0.016712,0.085383,0.071553,0.012601,0.075974,0.060992,0.049312,0.0053575,0.055528,0.06162,0.0095359,0.075924,0.028172,0.09377,0.095271,0.10391,0.077086,0.087728,0.076531,0.072271,0.073252,0.042779,0.09366,0.093566,0.10577,0.057833,0.016515,0.0084022,0.030132,0.052261,0.031388,0.014918,0.042728,0.028909,0.097007,0.084833,0.060268,0.0091728,0.024759
1,0.072223,0.022604,0.071118,0.025681,0.040641,0.049809,0.0019716,0.014837,0.086289,0.027387,0.071397,0.093371,0.0057333,0.055203,0.038534,0.076077,0.041858,0.097984,0.079007,0.023442,0.064961,0.021975,0.084231,0.0094593,0.0095821,0.0033205,0.071778,0.066737,0.096447,0.044445,0.046327,0.079003,0.051695,0.065481,0.07376,0.08863,0.054218,0.053938,0.081803,0.055486,0.02641,0.042183,0.1183,0.094496,0.098117,0.078924,0.094091,0.030418,0.026542,0.00016713,0.09102,0.052532,0.057995,0.00084793,0.015884,0.020241,0.011234,0.0057656,0.072504,0.054831
1,0.060281,0.012858,0.085384,0.010904,0.041953,0.011871,0.078017,0.048687,0.013824,0.057696,0.034731,0.024968,0.040233,0.0070541,0.017139,0.06391,0.07145,0.058573,0.028568,0.012426,0.057357,0.079058,0.027678,0.045872,0.09184,0.030123,0.04064,0.011028,0.05331,0.034718,0.045498,0.078824,0.058999,0.07415,0.037446,0.0014439,0.06518,0.019174,0.05661,0.030835,0.081948,0.067557,0.099545,0.034021,0.037836,0.032987,0.089191,0.0033705,0.04529,0.092878,0.036163,0.0076329,0.10431,0.072665,0.048319,0.01803,0.03655,0.058918,0.044134,0.021904
1,0.04605,0.051883,0.037229,0.029517,0.057626,0.015336,0.049211,0.0020807,0.024858,0.017891,0.0085929,0.05821,0.072127,0.038822,0.018498,0.032915,0.045018,0.036248,0.028044,0.070769,0.0035421,0.012115,0.063183,0.08636,0.0086809,0.088707,0.040871,0.0851,0.020534,0.059286,0.039603,0.022935,0.030339,0.03085,0.047214,0.038571,0.0012949,0.02858,0.043732,0.016664,0.058489,0.048875,0.076054,0.020372,0.07402,0.019219,0.0079289,0.061849,0.030417,0.087306,0.078339,0.062986,0.11414,0.035291,0.070605,0.094958,0.052418,0.084252,0.024254,0.07024
1,0.00031846,0.035132,0.086261,0.045195,0.11217,0.10601,0.067546,0.066518,0.085698,0.029829,0.080547,0.024787,0.034237,0.057559,0.028195,0.053255,0.13714,0.022097,0.028204,0.056124,0.0050036,0.063499,0.075568,0.017515,0.031957,0.053209,0.056077,0.04452,0.11378,0.056529,0.037013,0.083091,0.052814,0.020075,0.049739,0.049777,0.009379,0.036596,0.056148,0.0024626,0.06092,0.098547,0.015689,0.066186,0.079163,0.024067,0.0719,0.044097,0.059868,0.068795,0.035422,0.087364,0.019962,0.010253,0.02638,0.041544,0.051514,0.019226,0.037356,0.029204
1,0.059311,0.082538,0.10419,0.031709,0.082959,0.092566,0.0048757,0.077043,0.035633,0.064015,0.073491,0.012908,0.069591,0.015719,0.006394,0.0095311,0.12804,0.035337,0.017095,0.017037,0.029856,0.025133,0.0043927,0.011058,0.035506,0.075301,0.10638,0.11684,0.13169,0.012882,0.071475,0.093546,0.042858,0.075233,0.05313,0.045264,0.052871,0.0065233,0.098577,0.051276,0.042814,0.012137,0.002227,0.011356,0.026118,0.023582,0.050741,0.0043536,0.012976,0.037285,0.011185,0.025371,0.071043,0.015332,0.051552,0.03098,0.085172,0.064765,0.059713,0.064066
1,0.14767,0.045333,0.022267,0.0016822,0.060096,0.048964,0.032486,0.038113,0.068248,0.048817,0.012897,0.12247,0.027655,0.00097265,0.020292,0.066724,0.038405,0.019209,0.01189,0.048847,0.011344,0.094726,0.015209,0.097438,0.06996,0.0082055,0.034273,0.064883,0.015797,0.051448,0.056235,0.070195,0.084306,0.028672,0.010537,0.033539,0.081279,0.024706,0.055814,0.053035,0.022492,0.01674,0.093108,0.093265,0.096184,0.047052,0.064424,0.0048441,0.034338,0.0050128,0.015675,0.00075722,0.0167,0.024623,0.039775,0.020959,0.038996,0.038075,0.012005,0.010442
1,0.016114,0.073093,0.097726,0.072276,0.089963,0.054511,0.050797,0.09156,0.1151,0.050076,0.066579,0.059899,0.079569,0.0029783,0.010864,0.042046,0.072368,0.025372,0.0019516,0.073999,0.046928,0.038817,0.029701,0.048071,0.063467,0.035011,0.1343,0.051441,0.11369,0.054974,0.026209,0.10731,0.019948,0.0020798,0.057224,0.026488,0.04686,0.057764,0.072926,0.023429,0.011796,0.066134,0.040859,0.066284,0.064186,0.036957,0.09578,0.049679,0.0083859,0.037827,0.084873,0.003178,0.045379,0.045034,0.023068,0.044562,0.037343,0.096577,0.070365,0.057702
1,0.041096,0.043981,0.041681,0.079577,0.065455,0.082965,0.073472,0.086381,0.10708,0.077041,0.10737,0.10058,0.041853,0.0080776,0.01738,0.050114,0.0041183,0.036807,0.017844,0.04446,0.096363,4.3421e-06,0.05127,0.032432,0.0029137,0.08084,0.050342,0.058614,0.05172,0.055915,0.018354,0.021941,0.056257,0.039115,0.02813,0.054161,0.053755,0.088234,0.036445,0.082458,0.0378,0.038964,0.074945,0.034396,0.09724,0.1073,0.074676,0.030983,0.025296,0.10424,0.061291,0.050438,0.046055,0.079013,0.025299,0.041618,0.039505,0.023137,0.052284,0.06452
1,0.060042,0.079341,0.099887,0.10575,0.10088,0.026749,0.067529,0.082416,0.031638,0.0042252,0.084011,0.013923,0.036514,0.021428,0.016128,0.090094,0.051806,0.031162,0.059729,0.10377,0.037257,0.10058,0.097154,0.035102,0.015183,0.044009,0.027862,0.03004,0.028564,0.10283,0.090806,0.052571,0.021096,0.067821,0.0068407,0.036136,0.064574,0.011996,0.048449,0.098045,0.028433,0.028087,0.086642,0.051657,0.060992,0.024024,0.042919,0.12038,0.091497,0.049401,0.065023,0.02148,0.0037481,0.034971,0.0045488,0.034711,0.011484,0.038891,0.061228,0.053867
1,0.12981,0.052791,0.099235,0.05569,0.12102,0.11175,0.014608,0.033861,0.072587,0.028625,0.029815,0.038929,0.051078,0.061261,0.073007,0.023081,0.028916,0.05013,0.0050969,0.012257,0.031746,0.026593,0.066679,0.066272,0.082203,0.087936,0.0093062,0.03985,0.011813,0.0025605,0.044197,0.057983,0.031412,0.051548,0.0059706,0.0096628,0.020556,0.097876,0.062974,0.025419,0.081208,0.073617,0.0052942,0.061756,0.062687,0.058223,0.066683,0.020583,0.028219,0.07997,0.059254,0.067377,0.017062,0.077986,0.011943,0.022239,0.044918,0.044445,0.020017,0.034699
1,0.09203,0.082156,0.099923,0.07652,0.078321,0.075198,0.05478,0.055705,0.052186,0.05915,0.0048013,0.031813,0.052043,0.037492,0.020405,0.084897,0.050421,0.02249,0.027863,0.0407,0.018477,0.011182,0.016266,0.03326,0.08492,0.0077955,0.072149,0.033694,0.048635,0.035133,0.044566,0.028599,0.024465,0.089438,0.018615,0.057852,0.091353,0.0048411,0.074336,0.079437,0.096813,0.017265,0.051608,0.011518,0.092754,0.011298,0.065008,0.015865,0.021736,7.3038e-05,0.052712,0.074783,0.084546,0.038469,0.0071193,0.044927,0.012292,0.057796,0.0046769,0.0081674
1,0.0077376,0.066513,0.10479,0.060618,0.076245,0.066975,0.035899,0.002685,0.094499,0.04317,0.023068,0.064085,0.025804,0.0053315,0.023451,0.0073327,0.010582,0.048118,0.02795,0.031642,0.035127,0.071112,0.083286,0.075819,0.03329,0.039592,0.09947,0.032036,0.026466,0.085108,0.10574,0.069376,0.013406,0.062673,0.018286,0.0003629,0.022582,0.015474,0.049333,0.048766,0.045337,0.083581,0.080608,0.071905,0.092807,0.11378,0.094863,0.064294,0.073335,0.062234,0.035732,0.0034349,0.0010726,0.018584,0.029266,0.063844,0.043912,0.09552,0.073372,0.083286
1,0.11673,0.025619,0.011405,0.091969,0.061323,0.045273,0.0017987,0.096446,0.028143,0.025659,0.086841,0.032548,0.017958,0.01349,0.073103,0.10145,0.096309,0.018677,0.037723,0.075174,0.0033554,0.04371,0.0052107,0.023219,0.02602,0.13699,0.0083621,0.009535,0.04121,0.0036109,0.045404,0.017939,0.0071244,0.053455,0.063384,0.066422,0.040402,0.090197,0.069217,0.038837,0.11821,0.092779,0.033009,0.020796,0.087129,0.074129,0.083065,0.0098615,0.050353,0.030978,0.019566,0.023298,0.012781,0.045941,0.021215,0.053052,0.069525,0.016937,0.032677,0.023018
1,0.07557,0.10742,0.085657,0.10261,0.1073,0.10399,0.030802,0.005352,0.067166,0.048234,0.0034604,0.039604,0.018291,0.090904,0.048327,0.07203,0.020886,0.013309,0.019365,0.067685,0.054346,0.071114,0.040933,0.0054575,0.030212,0.060915,0.073222,0.096377,0.010284,0.01091,0.0053533,0.036541,0.0058835,0.021898,0.085759,0.078675,0.11102,0.067783,0.10454,0.0825,0.040696,0.032705,0.050747,0.020378,0.040502,0.019359,0.061133,0.0106,0.03323,0.071844,0.013121,0.03402,0.032612,0.040166,0.053517,0.0091399,0.095967,0.086845,0.10324,0.097969
1,0.039537,0.0014685,0.047409,0.0032272,0.056396,0.06605,0.030872,0.066308,0.11686,0.10759,0.12736,0.10673,0.060799,0.031854,0.021596,0.037632,0.09717,0.007932,0.031863,0.094148,0.064466,0.064999,0.036762,0.0050283,0.038626,0.073686,0.062004,0.017955,0.037188,0.048133,0.035875,0.0012478,0.046385,0.010664,0.010351,0.013228,0.023006,0.076916,0.045351,0.080135,0.11239,0.11697,0.040457,0.098102,0.0056764,0.077633,0.020633,0.07536,0.084668,0.047073,0.08484,0.094228,0.065012,0.060248,0.012627,0.0010512,0.041083,0.0094737,0.049836,0.064826
1,0.034662,0.035251,0.055424,0.076049,0.073478,0.033293,0.034092,0.024571,0.031506,0.020435,0.0059051,0.031746,0.036397,0.049149,0.039089,0.054096,0.063223,0.0094715,0.05689,0.017919,0.028778,0.052298,0.029447,0.029809,0.092537,0.019351,0.051585,0.086218,0.061925,0.074247,0.049596,0.028441,0.011683,0.0025869,0.074959,0.057015,0.10409,0.052529,0.09485,0.089835,0.10768,0.13027,0.08231,0.07312,0.088611,0.071019,0.10936,0.10185,0.055049,0.016219,0.085497,0.061267,0.037011,0.0013668,0.0025079,0.082748,0.081872,0.013666,0.064742,0.052782
1,0.11035,0.095133,0.084627,0.06774,0.11018,0.10038,0.014031,0.061417,0.12104,0.088477,0.046366,0.025476,0.021755,0.097611,0.030142,0.018642,0.056624,0.010701,0.055159,0.0047195,0.042314,0.079041,0.027091,0.057838,0.014667,0.03216,0.068686,0.066761,0.028689,0.037599,0.0078321,0.10244,0.064037,0.039229,0.084943,0.037576,0.069075,0.065443,0.095441,0.025801,0.089886,0.032461,0.013961,0.070864,0.049201,0.077179,0.0021925,0.026629,0.063218,0.065958,0.036908,0.070835,0.011561,0.029703,0.00080467,0.028599,0.026272,0.019512,0.065465,0.077685
1,0.031413,0.057689,0.05875,0.013361,0.069119,0.089456,0.077903,0.025596,0.10359,0.063323,0.12687,0.12917,0.066866,0.10722,0.0082275,0.095726,0.053846,0.097753,0.09544,0.012299,0.081401,0.012554,0.047328,0.015886,0.08603,0.080041,0.053303,0.084276,0.015727,0.041699,0.060806,0.060691,0.055839,0.035336,0.025752,0.014978,0.043376,0.0084087,0.022156,0.065469,0.01288,0.022074,0.016892,0.032756,0.14217,0.11078,0.12999,0.0033839,0.0081481,0.090661,0.050868,0.03778,0.056194,0.027112,0.0075975,0.037211,0.0069033,0.049934,0.035475,0.035359
0,0.06737,0.12328,0.11437,0.10179,0.11583,0.077463,0.081407,0.046044,0.098313,0.029379,0.045529,0.037747,0.026769,0.042097,0.014018,0.044258,0.0066122,0.020445,0.066331,0.053247,0.0077127,0.060364,0.013385,0.099746,0.085399,0.0038158,0.032234,0.057062,0.019593,0.09226,0.049577,0.012734,0.020553,0.037078,0.064237,0.06544,0.085588,0.065172,0.056851,0.095982,0.016672,0.073108,0.070215,0.026695,0.053954,0.021821,0.0070222,0.076162,0.11134,0.023062,0.015686,0.0098321,0.028986,0.043848,0.073668,0.092759,0.069678,0.002992,0.08353,0.088748
0,0.030839,0.093041,0.079389,0.08836,0.091317,0.063721,0.027807,0.069491,0.083675,0.07381,0.095527,0.086748,0.074848,0.074554,0.10283,0.073459,0.012663,0.043521,0.010578,0.028153,0.018264,0.0054678,0.040263,0.065445,0.04841,0.03207,0.027397,0.020987,0.044881,0.035176,0.035881,0.041625,0.078969,0.012039,0.070893,0.054074,0.057392,0.037402,0.009105,0.023123,0.028759,0.068938,0.016164,0.10807,0.097243,0.08167,0.063077,0.0001805,0.066299,0.06404,0.086932,0.10102,0.075727,0.032925,0.0036581,0.057621,0.029962,0.059036,0.041812,0.075199
0,0.06186,0.047981,0.075841,0.11086,0.063281,0.10238,0.045179,0.035088,0.075071,0.030348,0.081011,0.12589,0.072184,0.092095,0.020946,0.038574,0.082665,0.010415,0.040595,0.005764,0.0041472,0.047494,0.0054675,0.049504,0.065029,0.0016585,0.082038,0.079936,0.089058,0.0096102,0.010081,0.048705,0.010337,0.012035,0.010937,0.051341,0.032349,0.0065329,0.0055819,0.01727,0.011199,0.10693,0.016416,0.067634,0.075396,0.12448,0.10126,0.061878,0.026924,0.019356,0.057485,0.053757,0.0095883,0.040738,0.034622,0.047436,0.00026942,0.093001,0.054337,0.054819
0,0.046393,0.0014131,0.066334,0.066567,0.050673,0.00031013,0.029392,0.032522,0.085499,0.090992,0.10771,0.071085,0.012169,0.086122,0.026698,0.052328,0.020613,0.015298,0.023837,0.048431,0.064661,0.036095,0.059404,0.0091243,0.033231,0.0099638,0.08956,0.070737,0.098237,0.083756,0.10655,0.067186,0.058969,0.013461,0.040801,0.056221,0.022106,0.043162,0.072992,0.035832,0.017034,0.036564,0.026142,0.082966,0.076298,0.10287,0.072467,0.022905,0.012929,0.017715,0.0034857,0.033326,0.014349,0.03953,0.0028745,0.0041518,0.057444,0.085142,0.10793,0.092007
0,0.060253,0.01617,0.020615,0.047502,0.075761,0.048605,0.040108,0.054387,0.0060815,0.023562,0.027469,0.0026025,0.060663,0.041648,0.023114,0.017746,0.010007,0.0040923,0.051436,0.032912,0.0034028,0.055353,0.058354,0.059196,0.01176,0.078661,0.044567,0.013743,0.065074,0.026733,0.036001,0.10054,0.080854,0.0074106,0.12705,0.095397,0.10623,0.054798,0.10635,0.12864,0.11135,0.0080122,0.014801,0.025278,0.017152,0.037398,0.027187,0.034902,0.00044772,0.0050333,0.029065,0.017232,0.046106,0.09573,0.059009,0.0046894,0.073599,0.034644,0.063173,0.041957
0,0.017505,0.12794,0.095917,0.084323,0.036452,0.062431,0.028048,0.0094005,0.058192,0.071617,0.065991,0.11504,0.070098,0.041003,0.026059,0.040714,0.038159,0.10593,0.013386,0.00072485,0.058353,0.0012379,0.07432,0.088956,0.020698,0.057224,0.10605,0.063256,0.0493,0.053989,0.020817,0.026242,0.0766,0.0058449,0.13818,0.059901,0.11646,0.076793,0.055301,0.040963,0.075409,0.061714,0.065809,0.023952,0.11058,0.093653,0.060667,0.058493,0.0043187,0.040095,0.034924,0.011919,0.034749,0.043748,0.026202,0.03113,0.07626,0.057513,0.04642,0.052305
0,0.0085914,0.096661,0.075397,0.042129,0.041975,0.079454,0.042801,0.036088,0.060789,0.019838,0.11252,0.054598,0.006986,0.064308,0.032911,0.10596,0.045833,0.11548,0.11605,0.091655,0.021804,0.053131,0.082043,0.056059,0.010916,0.081383,0.042781,0.042458,0.037497,0.0091153,0.00049577,0.0081949,0.065402,0.034943,0.030338,0.023262,0.041842,0.016017,0.0046938,0.04011,0.031179,0.12429,0.016332,0.0040431,0.020841,0.059604,0.056896,0.057422,0.041049,0.0078131,0.049226,0.029763,0.038899,0.0028237,0.013915,0.0013841,0.076085,0.0551,0.044782,0.018444
0,0.048489,0.10837,0.1371,0.11052,0.13423,0.10833,0.089194,0.1257,0.097097,0.12408,0.017182,0.024092,0.014348,0.043659,0.0061952,0.051056,0.069137,0.050215,0.018276,0.08732,0.029522,0.0035597,0.075077,0.03306,0.052042,0.027031,0.0055455,0.039657,0.047079,0.062594,0.047595,0.098599,0.015673,0.0073929,0.038904,0.086719,0.037095,0.014653,0.052115,0.05106,0.019584,0.0050932,0.016106,0.00078319,0.0078028,0.0017479,0.012976,0.073135,0.09033,0.016704,0.011191,0.046661,0.048847,0.055223,0.058525,0.054045,0.0070035,0.0070368,0.065347,0.073503
0,0.041822,0.045715,0.085948,0.083864,0.095542,0.070637,0.065222,0.055362,0.045006,0.027594,0.117,0.069752,0.081464,0.050175,0.019791,0.014754,0.067938,0.015962,0.0084969,0.074712,0.031512,0.037622,0.063957,0.060382,0.029669,0.057394,0.017644,0.054119,0.047419,0.019641,0.037445,0.013523,0.036636,0.010305,0.062312,0.068353,0.01102,0.077,0.066184,0.03922,0.01001,0.050196,0.078856,0.037559,0.056391,0.11295,0.073265,0.075983,0.021074,0.044197,0.074553,0.019817,0.032889,0.045328,0.045243,0.050396,0.014745,0.060744,0.045012,0.055714
0,0.027298,0.12591,0.12244,0.10825,0.091697,0.087366,0.074802,0.051111,0.019782,0.092898,0.078714,0.082805,0.056543,0.025342,0.062843,0.07279,0.030445,0.088981,0.073399,0.0545,0.040713,0.051978,0.03709,0.048431,0.11348,0.033496,0.051568,0.0046599,0.059144,0.039163,0.0027742,0.049447,0.013207,0.079067,0.00081737,0.065444,0.096799,0.058709,0.10063,0.07437,0.055862,0.0080739,0.11321,0.0042662,0.04636,0.059895,0.038671,0.020784,0.024927,0.025326,0.0082212,0.0071672,0.034342,0.03515,0.069819,0.0078297,0.010559,0.069127,0.020098,0.0013056
0,0.09912,0.067675,0.04592,0.096223,0.048837,0.016582,0.01745,0.065592,0.063217,0.050654,0.010955,0.10012,0.030916,0.035366,0.024373,0.030408,0.0098683,0.11471,0.004769,0.0023964,0.052423,0.045834,0.076133,0.082205,0.05727,0.0034668,0.0081844,0.026354,0.031943,0.015295,0.046721,0.063947,0.030744,0.048673,0.062986,0.015403,0.0061379,0.12549,0.001095,0.017909,0.11314,0.04084,0.011939,0.014201,0.08925,0.063795,0.01274,0.010817,0.0085193,0.032375,0.064109,0.038378,0.043086,0.029061,0.022468,0.0099206,0.052001,0.013268,0.069479,0.074008
0,0.041695,0.02309,0.083082,0.015857,0.049447,0.0080564,0.0078751,0.023059,0.014345,0.066719,0.071022,0.024073,0.019215,0.051699,0.015658,0.037965,0.016995,0.045369,0.11285,0.012812,0.038545,0.10549,0.076224,0.066023,0.021055,0.057759,0.03845,0.018576,0.032538,0.019875,0.011344,0.063681,0.063396,0.064806,0.10423,0.10242,0.1209,0.10245,0.087062,0.13778,0.079852,0.019659,0.0494,0.046957,0.027543,0.037615,0.024689,0.013133,0.0051569,0.020719,0.03152,0.011156,0.021294,0.048325,0.054317,0.021833,0.082193,0.06353,0.053141,0.050324
0,0.038296,0.1009,0.094521,0.082118,0.091037,0.087842,0.063733,0.095906,0.084206,0.086393,0.057001,0.0065711,0.064206,0.048999,0.050225,0.037743,0.014431,0.00075464,0.083709,0.083288,0.03394,0.00092502,0.058271,0.059019,0.033099,0.07697,0.039646,0.033623,0.050009,0.014467,0.065712,0.09905,0.049227,0.083709,0.043968,0.026671,0.026223,0.012241,0.07086,0.061465,0.015374,0.019576,0.038071,0.037212,0.057802,0.059173,0.058489,0.082644,0.025827,0.048613,0.0018212,0.04316,0.055285,0.045099,0.0045912,0.0018943,0.024393,0.058447,0.043021,0.038139
0,0.00030371,0.10188,0.13111,0.082087,0.13078,0.072071,0.10884,0.068295,0.0006221,0.10717,0.064892,0.039477,0.050688,0.027176,0.02396,0.035652,0.063719,0.010334,0.029201,0.083758,0.018455,0.010971,0.0053893,0.10976,0.031912,0.031152,0.0021906,0.054795,0.063191,0.047423,0.024995,0.1049,0.030368,0.0068297,0.070913,0.0085501,0.066528,0.0012234,0.04542,0.031456,0.011793,0.031728,0.028628,0.040325,0.10482,0.017089,0.047612,0.096308,0.085309,0.0023611,0.050766,0.05789,0.0044944,0.072004,0.055474,0.059607,0.0090222,0.013051,0.08602,0.072061
