1,0.039078,0.078207,0.044382,0.055629,0.016007,0.035981,0.060669,0.017852,0.049859,0.0379,0.032348,0.033978,0.082457,0.097172,0.12418,0.047869,0.04711,0.019873,0.042913,0.018259,0.099287,0.089245,0.05603,0.061521,0.077316,0.093778,0.083701,0.075784,0.092376,0.068642,0.035242,0.075319,0.061231,0.069128
1,0.01019,0.032547,0.0096028,0.049512,0.060647,0.099254,0.10542,0.05346,0.030686,0.061276,0.058465,0.050641,0.082056,0.085383,0.1096,0.0089889,0.075974,0.060992,0.049312,0.020799,0.055528,0.06162,0.028172,0.09377,0.095271,0.087728,0.072271,0.042779,0.057833,0.016515,0.030132,0.052261,0.0091728,0.00011772
1,0.072223,0.022604,0.071118,0.025681,0.027387,0.071397,0.093371,0.0057333,0.076077,0.041858,0.097984,0.064961,0.086753,0.084231,0.071355,0.031101,0.0033205,0.071778,0.066737,0.011513,0.044445,0.046327,0.065481,0.07376,0.08863,0.081803,0.02641,0.1183,0.094091,0.030418,0.00016713,0.09102,0.072504,0.10542
1,0.060281,0.012858,0.085384,0.010904,0.057696,0.034731,0.024968,0.040233,0.06391,0.07145,0.058573,0.057357,0.047357,0.027678,0.00025192,0.054422,0.030123,0.04064,0.011028,0.10448,0.034718,0.045498,0.07415,0.037446,0.0014439,0.05661,0.081948,0.099545,0.089191,0.0033705,0.092878,0.036163,0.044134,0.040422
1,0.04605,0.051883,0.037229,0.029517,0.017891,0.0085929,0.05821,0.072127,0.032915,0.045018,0.036248,0.0035421,0.010629,0.063183,0.062247,0.080176,0.088707,0.040871,0.0851,0.047699,0.059286,0.039603,0.03085,0.047214,0.038571,0.043732,0.058489,0.076054,0.0079289,0.061849,0.087306,0.078339,0.024254,0.028435
1,0.00031846,0.035132,0.086261,0.045195,0.029829,0.080547,0.024787,0.034237,0.053255,0.13714,0.022097,0.0050036,0.018106,0.075568,0.082473,0.017513,0.053209,0.056077,0.04452,0.033306,0.056529,0.037013,0.020075,0.049739,0.049777,0.056148,0.06092,0.015689,0.0719,0.044097,0.068795,0.035422,0.037356,0.11163
1,0.059311,0.082538,0.10419,0.031709,0.064015,0.073491,0.012908,0.069591,0.0095311,0.12804,0.035337,0.029856,0.010599,0.0043927,0.039402,0.0095933,0.075301,0.10638,0.11684,0.032723,0.012882,0.071475,0.075233,0.05313,0.045264,0.098577,0.042814,0.002227,0.050741,0.0043536,0.037285,0.011185,0.059713,0.058057
1,0.14767,0.045333,0.022267,0.0016822,0.048817,0.012897,0.12247,0.027655,0.066724,0.038405,0.019209,0.011344,0.025457,0.015209,0.0096706,0.099636,0.0082055,0.034273,0.064883,0.00034455,0.051448,0.056235,0.028672,0.010537,0.033539,0.055814,0.022492,0.093108,0.064424,0.0048441,0.0050128,0.015675,0.012005,0.10433
1,0.016114,0.073093,0.097726,0.072276,0.050076,0.066579,0.059899,0.079569,0.042046,0.072368,0.025372,0.046928,0.021989,0.029701,0.025569,0.022087,0.035011,0.1343,0.051441,0.016007,0.054974,0.026209,0.0020798,0.057224,0.026488,0.072926,0.011796,0.040859,0.09578,0.049679,0.037827,0.084873,0.070365,0.021462
1,0.041096,0.043981,0.041681,0.079577,0.077041,0.10737,0.10058,0.041853,0.050114,0.0041183,0.036807,0.096363,0.097326,0.05127,0.054269,0.027738,0.08084,0.050342,0.058614,0.053613,0.055915,0.018354,0.039115,0.02813,0.054161,0.036445,0.0378,0.074945,0.074676,0.030983,0.10424,0.061291,0.052284,0.03302
1,0.060042,0.079341,0.099887,0.10575,0.0042252,0.084011,0.013923,0.036514,0.090094,0.051806,0.031162,0.037257,0.10111,0.097154,0.083932,0.02555,0.044009,0.027862,0.03004,0.089193,0.10283,0.090806,0.067821,0.0068407,0.036136,0.048449,0.028433,0.086642,0.042919,0.12038,0.049401,0.065023,0.061228,0.082523
1,0.12981,0.052791,0.099235,0.05569,0.028625,0.029815,0.038929,0.051078,0.023081,0.028916,0.05013,0.031746,0.0095061,0.066679,0.033303,0.10726,0.087936,0.0093062,0.03985,0.034387,0.0025605,0.044197,0.051548,0.0059706,0.0096628,0.062974,0.081208,0.0052942,0.066683,0.020583,0.07997,0.059254,0.020017,0.068234
1,0.09203,0.082156,0.099923,0.07652,0.05915,0.0048013,0.031813,0.052043,0.084897,0.050421,0.02249,0.018477,0.054021,0.016266,0.06306,0.024356,0.0077955,0.072149,0.033694,0.032193,0.035133,0.044566,0.089438,0.018615,0.057852,0.074336,0.096813,0.051608,0.065008,0.015865,7.3038e-05,0.052712,0.0046769,0.045179
1,0.0077376,0.066513,0.10479,0.060618,0.04317,0.023068,0.064085,0.025804,0.0073327,0.010582,0.048118,0.035127,0.087103,0.083286,0.037045,0.024987,0.039592,0.09947,0.032036,0.042402,0.085108,0.10574,0.062673,0.018286,0.0003629,0.049333,0.045337,0.080608,0.094863,0.064294,0.062234,0.035732,0.073372,0.067262
1,0.11673,0.025619,0.011405,0.091969,0.025659,0.086841,0.032548,0.017958,0.10145,0.096309,0.018677,0.0033554,0.12985,0.0052107,0.058936,0.039063,0.13699,0.0083621,0.009535,0.0161,0.0036109,0.045404,0.053455,0.063384,0.066422,0.069217,0.11821,0.033009,0.083065,0.0098615,0.030978,0.019566,0.032677,0.074093
1,0.07557,0.10742,0.085657,0.10261,0.048234,0.0034604,0.039604,0.018291,0.07203,0.020886,0.013309,0.054346,0.039099,0.040933,0.025207,0.051289,0.060915,0.073222,0.096377,0.034398,0.01091,0.0053533,0.021898,0.085759,0.078675,0.10454,0.040696,0.050747,0.061133,0.0106,0.071844,0.013121,0.10324,0.0085373
1,0.039537,0.0014685,0.047409,0.0032272,0.10759,0.12736,0.10673,0.060799,0.037632,0.09717,0.007932,0.064466,0.083443,0.036762,0.040666,0.095467,0.073686,0.062004,0.017955,0.030403,0.048133,0.035875,0.010664,0.010351,0.013228,0.045351,0.11239,0.040457,0.020633,0.07536,0.047073,0.08484,0.049836,0.049055
1,0.034662,0.035251,0.055424,0.076049,0.020435,0.0059051,0.031746,0.036397,0.054096,0.063223,0.0094715,0.028778,0.098797,0.029447,0.035741,0.065249,0.019351,0.051585,0.086218,0.035703,0.074247,0.049596,0.0025869,0.074959,0.057015,0.09485,0.10768,0.08231,0.10936,0.10185,0.016219,0.085497,0.064742,0.097055
1,0.11035,0.095133,0.084627,0.06774,0.088477,0.046366,0.025476,0.021755,0.018642,0.056624,0.010701,0.042314,0.043878,0.027091,0.015999,0.034154,0.03216,0.068686,0.066761,0.052303,0.037599,0.0078321,0.039229,0.084943,0.037576,0.095441,0.089886,0.013961,0.0021925,0.026629,0.065958,0.036908,0.065465,0.015131
1,0.031413,0.057689,0.05875,0.013361,0.063323,0.12687,0.12917,0.066866,0.095726,0.053846,0.097753,0.081401,0.1029,0.047328,0.040686,0.083192,0.080041,0.053303,0.084276,0.022094,0.041699,0.060806,0.035336,0.025752,0.014978,0.022156,0.01288,0.016892,0.12999,0.0033839,0.090661,0.050868,0.035475,0.017743
0,0.06737,0.12328,0.11437,0.10179,0.029379,0.045529,0.037747,0.026769,0.044258,0.0066122,0.020445,0.0077127,0.037671,0.013385,0.0070924,0.022558,0.0038158,0.032234,0.057062,0.049037,0.09226,0.049577,0.037078,0.064237,0.06544,0.056851,0.016672,0.070215,0.0070222,0.076162,0.023062,0.015686,0.08353,0.0093334
0,0.030839,0.093041,0.079389,0.08836,0.07381,0.095527,0.086748,0.074848,0.073459,0.012663,0.043521,0.018264,0.0010442,0.040263,0.10201,0.028286,0.03207,0.027397,0.020987,0.037994,0.035176,0.035881,0.012039,0.070893,0.054074,0.009105,0.028759,0.016164,0.063077,0.0001805,0.06404,0.086932,0.041812,0.10704
0,0.06186,0.047981,0.075841,0.11086,0.030348,0.081011,0.12589,0.072184,0.038574,0.082665,0.010415,0.0041472,0.022596,0.0054675,0.030378,0.014234,0.0016585,0.082038,0.079936,0.069264,0.0096102,0.010081,0.012035,0.010937,0.051341,0.0055819,0.011199,0.016416,0.10126,0.061878,0.019356,0.057485,0.054337,0.032942
0,0.046393,0.0014131,0.066334,0.066567,0.090992,0.10771,0.071085,0.012169,0.052328,0.020613,0.015298,0.064661,0.051161,0.059404,0.076057,0.01659,0.0099638,0.08956,0.070737,0.035325,0.083756,0.10655,0.013461,0.040801,0.056221,0.072992,0.017034,0.026142,0.072467,0.022905,0.017715,0.0034857,0.10793,0.048051
0,0.060253,0.01617,0.020615,0.047502,0.023562,0.027469,0.0026025,0.060663,0.017746,0.010007,0.0040923,0.0034028,0.078376,0.058354,0.052673,0.032568,0.078661,0.044567,0.013743,0.037849,0.026733,0.036001,0.0074106,0.12705,0.095397,0.10635,0.11135,0.014801,0.027187,0.034902,0.0050333,0.029065,0.063173,0.098832
0,0.017505,0.12794,0.095917,0.084323,0.071617,0.065991,0.11504,0.070098,0.040714,0.038159,0.10593,0.058353,0.018146,0.07432,0.026942,0.024888,0.057224,0.10605,0.063256,0.020167,0.053989,0.020817,0.0058449,0.13818,0.059901,0.055301,0.075409,0.065809,0.060667,0.058493,0.040095,0.034924,0.04642,0.021089
0,0.0085914,0.096661,0.075397,0.042129,0.019838,0.11252,0.054598,0.006986,0.10596,0.045833,0.11548,0.021804,0.02658,0.082043,0.050499,0.0037932,0.081383,0.042781,0.042458,0.04236,0.0091153,0.00049577,0.034943,0.030338,0.023262,0.0046938,0.031179,0.016332,0.056896,0.057422,0.0078131,0.049226,0.044782,0.014653
0,0.048489,0.10837,0.1371,0.11052,0.12408,0.017182,0.024092,0.014348,0.051056,0.069137,0.050215,0.029522,0.021426,0.075077,0.044338,0.033837,0.027031,0.0055455,0.039657,0.056975,0.062594,0.047595,0.0073929,0.038904,0.086719,0.052115,0.019584,0.016106,0.012976,0.073135,0.016704,0.011191,0.065347,0.048926
0,0.041822,0.045715,0.085948,0.083864,0.027594,0.117,0.069752,0.081464,0.014754,0.067938,0.015962,0.031512,0.033122,0.063957,0.098815,0.013606,0.057394,0.017644,0.054119,0.013861,0.019641,0.037445,0.010305,0.062312,0.068353,0.066184,0.01001,0.078856,0.073265,0.075983,0.044197,0.074553,0.045012,0.015385
0,0.027298,0.12591,0.12244,0.10825,0.092898,0.078714,0.082805,0.056543,0.07279,0.030445,0.088981,0.040713,0.038241,0.03709,0.037491,0.10094,0.033496,0.051568,0.0046599,0.057668,0.039163,0.0027742,0.079067,0.00081737,0.065444,0.10063,0.055862,0.11321,0.038671,0.020784,0.025326,0.0082212,0.020098,0.0465
0,0.09912,0.067675,0.04592,0.096223,0.050654,0.010955,0.10012,0.030916,0.030408,0.0098683,0.11471,0.052423,0.006012,0.076133,0.05764,0.061606,0.0034668,0.0081844,0.026354,0.062887,0.015295,0.046721,0.048673,0.062986,0.015403,0.001095,0.11314,0.011939,0.01274,0.010817,0.032375,0.064109,0.069479,0.070832
0,0.041695,0.02309,0.083082,0.015857,0.066719,0.071022,0.024073,0.019215,0.037965,0.016995,0.045369,0.038545,0.13595,0.076224,0.11018,0.0056736,0.057759,0.03845,0.018576,0.095641,0.019875,0.011344,0.064806,0.10423,0.10242,0.087062,0.079852,0.0494,0.024689,0.013133,0.020719,0.03152,0.053141,0.060531
0,0.038296,0.1009,0.094521,0.082118,0.086393,0.057001,0.0065711,0.064206,0.037743,0.014431,0.00075464,0.03394,0.070744,0.058271,0.045884,0.031687,0.07697,0.039646,0.033623,0.088038,0.014467,0.065712,0.083709,0.043968,0.026671,0.07086,0.015374,0.038071,0.058489,0.082644,0.048613,0.0018212,0.043021,0.042071
0,0.00030371,0.10188,0.13111,0.082087,0.10717,0.064892,0.039477,0.050688,0.035652,0.063719,0.010334,0.018455,0.012122,0.0053893,0.077804,0.048223,0.031152,0.0021906,0.054795,0.062911,0.047423,0.024995,0.0068297,0.070913,0.0085501,0.04542,0.011793,0.028628,0.047612,0.096308,0.0023611,0.050766,0.08602,0.03636
0,0.017636,0.097023,0.11979,0.060486,0.09316,0.10281,0.049196,0.10847,0.0020593,0.093713,0.0095207,0.044115,0.094908,0.081671,0.06873,0.0022509,0.067759,0.071937,0.07529,0.017815,0.06637,0.02122,0.0087356,0.025485,0.070441,0.0058563,0.032765,0.01519,0.044961,0.040254,0.01604,0.0073392,0.018618,0.012634
0,0.0049274,0.11047,0.049185,0.087133,0.077098,0.052664,0.088818,0.023017,0.05808,0.02973,0.087045,0.0057061,0.012472,0.097097,0.12566,0.051547,0.0057007,0.034364,0.018262,0.010394,0.03149,0.0061103,0.046426,0.024508,0.058961,0.079243,0.035654,0.043575,0.047893,0.035096,0.041176,0.057627,0.036757,0.0042432
0,0.0062456,0.079689,0.047786,0.071005,0.023712,0.019761,0.095367,0.11362,0.053234,0.10694,0.013253,0.041241,0.031785,0.0052366,0.024224,0.065302,0.014409,0.0787,0.067604,0.077966,0.057439,0.091908,0.03149,0.098545,0.013486,0.087484,0.10619,0.00075018,0.01421,0.12869,0.099435,0.033002,0.068603,0.068007
0,0.013699,0.039243,0.017555,0.013668,0.086851,0.087172,0.060757,0.023195,0.003025,0.030226,0.093921,0.04414,0.084229,0.095389,0.073052,0.06194,0.10192,0.029867,0.05802,0.083015,0.013723,0.009132,0.019754,0.094387,0.088285,0.092196,0.094457,0.012595,0.013312,0.077126,0.061752,0.052367,0.018435,0.028859
0,0.069257,0.04505,0.077899,0.01992,0.063297,0.061155,0.073595,0.044331,0.031513,0.07668,0.0022824,0.011191,0.061217,0.077298,0.06873,0.070064,0.013688,0.062081,0.1134,0.041947,0.0013974,0.033156,0.0271,0.071711,0.10828,0.012027,0.085509,0.028714,0.037209,0.0093135,0.020581,0.010757,0.066294,0.011904
0,0.034605,0.12828,0.11703,0.097777,0.099573,0.074545,0.071916,0.022462,0.017429,0.017554,0.014453,0.019617,0.014631,0.025659,0.033531,0.0063538,0.063749,0.027202,0.012193,0.030663,0.050835,0.072152,0.050056,0.024034,0.045395,0.02356,0.051728,0.067256,0.043019,0.048469,0.015469,0.044409,0.056032,0.060378
0,0.017984,0.017013,0.026041,0.02199,0.074117,0.12212,0.095061,0.08323,0.024891,0.033932,0.10103,0.0084295,0.060053,0.037804,0.031389,0.07133,0.010841,0.02868,0.049583,0.099698,0.010584,0.059059,0.034942,0.088742,0.011251,0.087107,0.038338,0.0011213,0.026174,0.026824,0.064758,0.062004,0.048648,0.026826
0,0.079293,0.13712,0.12309,0.0049455,0.11761,0.042109,0.034489,0.0076432,0.08526,0.01448,0.085979,0.021438,0.031096,0.034976,0.029032,0.01148,0.055409,0.059502,0.0023633,0.0097584,0.01771,0.018555,0.041637,0.074492,0.057164,0.06873,0.059429,0.043424,0.0038494,0.028599,0.014105,0.051455,0.08886,0.027762
0,0.053709,0.050215,0.071013,0.033417,0.076678,0.0979,0.063262,0.074487,0.025607,0.089482,0.056184,0.056546,0.050637,0.031909,0.04633,0.033534,0.053509,0.038615,0.071989,0.0020699,0.0071107,0.027412,0.0090555,0.054515,0.033378,0.084758,0.013915,0.044191,0.093646,0.06858,0.041311,0.026575,0.06879,0.042413
0,0.05496,0.08235,0.082722,0.069714,0.0056196,0.058512,0.074675,0.10629,0.024248,0.025814,0.037451,0.014313,0.016234,0.058561,0.051152,0.0044403,0.037948,0.029184,0.026175,0.004744,0.091984,0.027972,0.020184,0.017331,0.093243,0.016576,0.10712,0.0044001,0.039589,0.059348,0.049387,0.0058693,0.01325,0.032008
0,0.11381,0.056433,0.077888,0.099445,0.058234,0.045364,0.079769,0.011845,0.049051,0.010458,0.054725,0.011376,0.028982,0.023239,0.10514,0.030588,0.023254,0.063067,0.014133,0.087002,0.084628,0.070127,0.074242,0.12329,0.0047774,0.094451,0.020738,0.07133,0.078739,0.088586,0.065587,0.0050489,0.076531,0.032203
0,0.07173,0.0527,0.10826,0.05791,0.04663,0.090745,0.11007,0.005072,0.019217,0.069954,0.081725,0.023573,0.084838,0.068505,0.10168,0.042833,0.067221,0.0009799,0.011861,0.035185,0.0013072,0.00089951,0.038094,0.034934,0.11489,0.038961,0.085366,0.050877,0.020349,0.012533,0.0409,0.048844,0.04956,0.047007
0,0.014674,0.069059,0.096622,0.036215,0.061426,0.10186,0.050947,0.089593,0.004466,0.093474,0.01257,0.010918,0.066192,0.08241,0.047471,0.041029,0.058779,0.074844,0.069246,0.041665,0.065538,0.068916,0.0078404,0.060034,0.068058,0.058921,0.024726,0.036005,0.069658,0.024224,0.0048744,0.012804,0.048224,0.031581
0,0.025404,0.11456,0.11441,0.11327,0.050429,0.04817,0.019027,0.016479,0.075268,0.080158,0.032347,0.044621,0.011112,0.034502,0.037206,0.006882,0.052967,0.02322,0.00036124,0.026054,0.025251,0.045129,0.032053,0.03098,0.051362,0.030568,0.067374,0.037763,0.090146,0.085006,0.018837,0.033477,0.098325,0.045616
0,0.065748,0.037909,0.039922,0.019082,0.038133,0.015438,0.0095978,0.092468,0.0066703,0.022588,0.012729,0.019473,0.08374,0.10404,0.04425,0.015273,0.07399,0.00030593,0.08107,0.023005,0.11,0.09513,0.0021256,0.069161,0.052981,0.086314,0.021237,0.026401,0.0087029,0.062862,0.043837,0.0033427,0.083488,0.041325
